area,perimetro,eixo_maior,eixo_menor,excentricidade,eqdiasq,solidez,area_convexa,extensao,proporcao,redondidade,compactidade,fator_forma_1,fator_forma_2,fator_forma_3,fator_forma_4,RR_media,RG_media,RB_media,RR_dev,RG_dev,RB_dev,RR_inclinacao,RG_inclinacao,RB_inclinacao,RR_curtose,RG_curtose,RB_curtose,RR_entropia,RG_entropia,RB_entropia,RR_all,RG_all,RB_all
165771,2486.019287557624,468.6484783862368,109.64545853335561,0.7246418145515201,821.3497128733707,0.8780056437277339,252162.8670636755,0.6941362739836663,41.07632036596574,0.30487556895449913,0.4354672882242301,0.217550422199716,0.001792988470687513,0.8230404847406738,0.9284180053023665,119.00920833133564,153.04374155434692,49.19783600771862,27.590873571408856,21.295423425228766,19.532599206705182,2.5682215008724487,1.1967678125165766,1.4979537925282822,18.802820197346573,7.9320820610866924,21.978969972454344,-44016245627.12162,-9599802447.036163,-42578806474.888504,57.69796712435831,45.96218631491759,33.498424719996216
482064,2233.1026341057823,570.1034286142454,59.828897607203864,0.7997591705225415,654.0112271768179,0.932441947654569,416664.71899683046,0.7600360049106281,529.3348863575941,0.3601576559392567,0.9359959265122498,0.3996416644908751,0.003382845096008868,0.5878809261111496,0.8922216834588176,104.97420932748842,99.36578148380994,114.88118465851115,21.229915698091606,10.821643868420189,6.4308670497692235,0.8625455207338095,-0.3624211988488728,1.0285566455507966,23.556591602484154,15.625368113468868,2.9549814664071254,-71516678599.96042,-16026938464.094696,-21121852339.672714,47.14833148565106,52.82309565144034,37.94659901825552
108639,1976.0900038838124,862.865291035602,490.83666520011474,0.5772210789310369,609.4524456236927,0.932454393133944,260545.06054708644,0.8417657629903245,86.98431075432204,0.14872019355722957,0.47423749656758973,0.15635896572027103,0.003884854166667351,0.059563235526248676,0.88901845238913,109.50011863651301,107.18492364248003,80.3041960697653,26.8149920982126,14.694999266213127,39.3250795678709,2.9090944826873617,-0.19565833917882958,-0.5942590039656095,6.185056906629382,3.016790368096924,15.8107627298223,-80627656060.13968,-9174646950.545761,-3364364636.098648,41.49862806267181,22.81591027801595,38.0462352748592
432303,2180.6521040345456,908.3076303439345,192.7754712177873,0.6083624418198752,642.4395185818614,0.8878845896363763,157217.6207072153,0.785394666461801,311.34242826617736,0.3357592403730146,0.3508241197906482,0.4481925432726657,0.002084510682782811,0.7591663397637886,0.9965318064270565,53.69671536651636,79.04130232063994,126.00735332702772,25.073099877179157,8.721423240493378,27.431836425466734,1.2465276701082304,3.0553417746951843,-0.21311817674374978,21.334244455931398,15.948085914764777,2.7353856702685775,-4217557327.2291718,-80500488546.43674,-31964298265.460518,38.98895339828227,67.23517030499244,46.34961590896824
165873,2500.4385476670045,1104.155992404064,556.1585934222297,0.7566589068045286,626.579334930139,0.9944429764258491,255454.67274632785,0.6040463420671653,45.02474293587766,0.43895359594196404,0.8160441041981391,0.14180908459233868,0.0013021212251015182,0.5818292065401212,0.7782001170742792,54.282325241154794,160.512868363373,65.5324518096097,23.341151681660563,16.47618604305731,12.666326151184439,-1.6304066174969096,0.49371105083453504,-0.41742564129783244,15.236356892775332,1.9287247342851135,18.042707259916064,-79385103457.68857,-28229173279.356407,-39832163521.77471,75.64654261747673,29.007568572130936,55.42810049131995
42687,1290.4629373506405,601.0520047034747,317.88642591658004,0.8668023574040825,412.58282387598894,0.8423388474316332,338047.1669117461,0.7186171131971182,252.40299716221213,0.05187465829485558,0.7812890401478966,0.2674401771533419,0.003909753101305265,0.5258124122123554,0.8643728884924536,157.75597594911116,141.67892920863312,78.37863222125468,36.589252625427044,16.316901141306147,19.8927889809114,-0.5520336542295883,2.90100249765433,0.9836312319569414,21.669434308380108,22.49944584531738,2.6840140040059035,-21462950498.67456,-30117534581.850677,-36698712500.76968,42.221061266319005,45.11516384486315,35.21818859167006
24312,1843.9070582782738,522.495533680324,560.7729015154828,0.49422801486128976,441.38755178467824,0.8382475000572551,191033.64843899562,0.7405114410454119,439.2950775039064,0.37162038601661534,0.16277127968416039,0.44280401611312276,0.00405907623429412,0.14970550719996384,0.7758571991449681,140.47909709394924,66.66803918442612,101.84724385183988,24.849007524795436,22.919957602098144,41.74888387746675,0.7912978306000265,1.8266439161801094,-0.6216600342786538,22.107393879070756,19.140738793842267,24.714236448986874,-4046413327.057892,-25410943911.978714,-36515790154.13233,47.85458330368025,45.83966278534548,57.92541458639724
438770,1846.6652797669076,713.0548139226087,670.5414300628888,0.4566879003187794,282.16127718173897,0.9486576932670927,74625.23693133432,0.7559820693370904,229.11636726900616,0.26141097837683525,0.049238917096476084,0.19577694019953104,0.00325449958985719,0.09461279704225099,0.8682636677463343,156.8222394542847,159.0010370233213,82.17435187504698,38.610392107044476,13.119334459716118,18.36845521513691,1.186946826871352,0.3030403151832428,0.835086871433844,21.694738034872216,3.1170717067840346,2.196164783222104,-60815130998.40302,-6473181138.063217,-42402248012.416824,45.06529572171573,44.23935679528641,66.37467051385285
349441,2181.977159202395,551.668786248628,426.1780995714687,0.6461064572181607,658.5525246889239,0.9808497869219728,383883.0739299974,0.7552573962911223,213.33320399117702,0.9361000595613319,0.2504407015134656,0.08896207289878857,0.003205684714723471,0.4040417228679682,0.9899409054091283,66.67780882620846,109.92455501494489,136.95660584306773,44.008893417275175,34.57662040728803,10.36767496919881,2.8733352735315254,3.044595715666991,2.057431622567435,12.36978184196155,13.806068837711805,16.334086175500133,-89648408809.5051,-73206717190.32565,-73442095368.3888,59.23168231779867,25.54933385029703,41.8661785965885
96928,2678.8478327687626,442.68180635794016,301.4694126471473,0.8363683459445748,442.8630728206584,0.9688708374455963,292982.4256031217,0.5726663151277832,498.2478841125653,0.6756361969034205,0.8170307054648084,0.497874382087629,0.0022946675887027214,0.1221463882823612,0.8166348816219982,101.09038053113304,47.05972043089587,50.44716293516164,28.845055219554485,43.794198506123095,21.9310179156611,-0.10077662470989512,1.559292072380555,2.6377089599439874,7.133716274777613,9.019100015984053,24.780323544471056,-47822584596.61891,-54859793449.274536,-29271022263.269325,25.026373460512495,45.67130634761733,67.30690342935056
162197,1971.4250427467239,568.0469291365366,334.8238436269256,0.393921362980201,813.1474356146714,0.9942738723006557,199222.5670035353,0.746980545090331,191.91288086658275,0.7805547811641292,0.1858921962754421,0.26390371195330486,0.0015130770408221732,0.041079392685164015,0.7581155987711787,113.12053629605246,79.33601691664063,68.97898624502528,37.04144985048288,31.061985647696375,20.64997215621844,1.4115803374940719,2.3445930345629757,-1.0089605086419997,17.229757484311552,9.113662274597068,23.220590052084688,-4003987013.615799,-60400158622.24533,-22885066717.983284,35.727249521593215,72.39691210825889,67.24926569560601
312078,2213.396564427634,1094.7501298922443,625.7064400450755,0.7798556822840936,616.3180327837448,0.9752079500429144,327342.2799469717,0.7928766541062654,118.82653153846861,0.324872817010387,0.6895412433150861,0.2247728737159143,0.0011447030234221498,0.8864788475305244,0.768035640432338,48.08204211381985,131.63473396597993,114.29371258919046,33.38315284259734,23.84398431981181,15.555607338162181,-1.3945281570254058,-0.24505395150265152,-0.3315100523444352,24.282861526498515,18.029187477003603,2.795807553265032,-2492565399.4618835,-18707299363.01187,-77689222166.44522,60.18341791724183,39.36043312883399,72.37574588132772
433957,1841.4799080996409,1062.446820991731,199.6496640147274,0.986684806858239,709.5388176570317,0.9915836481158419,495926.9396182278,0.5416051404293196,122.9936800303335,0.6190652842146498,0.6405491012692759,0.42516412288661404,0.003965339597498812,0.8219936450578618,0.9918093880243053,80.14619083117432,117.79763724178939,78.8973549809842,31.179683941485102,27.066486705419866,11.17936912506135,2.018607765111649,3.437122454045529,2.600684944648238,21.86027100509334,12.356486083825928,30.679976333492974,-2910363830.8303986,-49814053539.24146,-20352049208.86161,55.65268199642117,43.04685757407458,72.66968773540364
212652,2222.9813528417544,449.9049200868154,343.9208008956334,0.5565144308577006,615.2747191358205,0.921788176679101,456537.9475233718,0.8362152935921536,115.04250457388446,0.5998114722204516,0.18989359364591069,0.3962267825075544,0.0023929793810821753,0.8260160509093987,0.8726272261207244,120.27201576404336,42.27915776097251,75.9009269189113,17.280604965251076,38.20128375791532,25.805248879225665,-1.0593068028132788,-1.4795741180644688,0.36452040768056526,12.731746465174291,23.44879589592819,3.568443139485317,-88613099743.73392,-3376922415.362915,-81362620087.4243,64.75820103245006,62.77910023072111,69.73924063287924
156315,954.5197305346832,834.6278524349966,223.0173334309243,0.43483378013306234,572.7098523037155,0.8634779235983473,195548.0238842674,0.6570133075814013,285.84776815285716,0.37123623940485184,0.46540111695346587,0.11269775193654501,0.0014556113776740649,0.40196417339242163,0.857004556218275,72.89773628499937,157.07225605178598,114.94240656387065,13.716677360566056,23.20676919717187,26.271285765662306,0.43182222403999027,-0.9294115663260529,-0.39352916665933446,20.873929177854368,8.006965663442854,19.375674974043566,-96388859781.9202,-33249805027.978645,-41679389329.09017,51.66736577284718,23.71693059248589,70.208158407891
232513,2794.340362602514,891.1450185970989,6.365429214806715,0.8548281764128816,53.7317142389481,0.944821665872463,237523.24235079603,0.7487200074252696,346.43870669607725,0.07449777513842216,0.46137283767270687,0.10372319831901225,0.0033659010842812045,0.3188569623510109,0.7810219835319646,143.92141417307687,112.89241512168569,104.13552485733585,40.51698249744964,35.55595495956547,13.344487857507907,2.1368918231005747,3.4050071848665584,1.148217531845561,21.834569364661924,3.336505104813409,6.064518337726569,-27448060410.589523,-10647464278.737595,-936435675.05896,63.31536330917224,40.26032934886458,35.45553708692684
273397,1755.8652932868354,810.2821976621217,407.65128109796797,0.7388070546123008,132.52884791781275,0.9027511342388289,258540.7837816433,0.5366404057394135,511.04046229816595,0.7794524068155095,0.3285633651068024,0.42510870344374224,0.003757352664602212,0.3899798427436802,0.8144993996240244,118.31845543043772,81.14011862985684,118.65686066896424,15.218706882441786,25.948194367709682,41.83301874363767,-0.8596707145202601,2.5304097535115777,1.7183036731634445,15.251417816441244,9.499061958208312,25.9173713385792,-60883842457.31925,-74975302782.19814,-13694684255.034454,74.95335066972152,27.487707152816867,56.33371184829372
449179,2712.27440341648,1146.3632939231352,105.154244069888,0.44400498667692867,444.84891749628514,0.8484910267935242,373610.1960299063,0.7444219266313976,435.8191856318871,0.11215552536151666,0.4338112170900176,0.49816814699479656,0.002273024222560859,0.2985928740599447,0.9945705274936634,61.0870061976961,143.09914860489528,60.22125165642196,35.623450131623336,35.582713070420255,6.719435108905062,1.4323357881453906,1.4284008477912158,2.0618946388527277,10.991454793722617,8.279975873351784,30.42347387329291,-37246692921.18704,-19484677475.50006,-33754957793.168816,36.44429083509856,56.70048333098448,58.17545348657801
419156,1520.07849470801,522.4996195401944,543.2569388182692,0.4527611647510463,499.07267894915054,0.8455609877427412,408141.8757503324,0.7032819717954825,128.42554482234303,0.03860332735471886,0.49418874144123537,0.03212879242480734,0.0017642004553320044,0.6670031617003288,0.7758113796857562,43.2056658142467,128.42729845426317,131.55843310024574,47.96328078374248,43.54247849897955,9.249067390820649,0.3259663544284701,-0.64144728483594,2.897601452638874,8.132398604471485,14.993329826370173,30.111749786144433,-37991260546.0974,-21976372658.99826,-76043586354.58575,29.419765609175805,58.19155211579823,26.90738147439218
187771,2449.512901621611,1207.4329574241776,641.2588906399299,0.4027989066083423,134.052579901844,0.8843109819796109,277254.5047814573,0.7238056413621973,266.30791692200836,0.8380785190478028,0.8111187489139376,0.2158667074012809,0.003116196025514122,0.24852606963444104,0.916397649079895,57.9788550888596,140.33709581040267,127.7903752600605,36.44896670602735,43.716625593665185,31.033458279497154,-0.5994543761567381,-1.649463137191841,-0.22748015202164495,22.41350048753087,5.019947067419761,17.252076928852777,-1162684605.1239166,-53713534439.72397,-57802991933.23375,75.10364130286966,49.44703511582921,73.40697800902271
139411,2425.7835601219526,747.2203348115024,544.8136035001421,0.5076100518511197,768.9198214035615,0.8572641443229595,70128.03107993361,0.7648558419344214,355.94046290048203,0.8949186912935572,0.2853092963049857,0.12086807526084357,0.0022195913786052833,0.6654405824691659,0.8746699640581018,64.01094256405133,96.00491966795337,46.633440688323695,38.02600678335363,21.58173367507831,17.069574568524953,1.0362217717549436,2.7533986263025167,1.398980270357139,1.7964623128620982,3.552280346013114,29.010738204730128,-21454262142.31122,-65298559555.76866,-9452127063.44432,41.06239059166207,34.93084269399693,41.50106542930577
61917,995.261575821392,590.6265131854143,628.0849690225152,0.49272154654766265,441.8591924062914,0.9708053412463513,479724.48220781755,0.598020634167098,473.5570895340399,0.09410129283473302,0.295406493539738,0.051305249060456366,0.003187768776638067,0.790199361035334,0.8927699343722237,54.93159953857244,104.7190757887681,147.17774703224228,20.2006730342066,22.915948046688193,16.443691246760316,-1.587011387233682,2.8978810026549273,-1.0177841650993846,5.238030062338348,9.048437124662055,14.405377872081793,-60528630243.59795,-76538374545.09628,-24893086226.081825,33.14850557624171,61.9154067239909,48.83063087333785
186706,1346.9035907741359,1049.1060873942617,689.65858894404,0.46534170022201315,54.705865480293035,0.9100149118405136,225563.33845312754,0.7139452391408163,2.6953440832980986,0.6485510008583718,0.47319719135212124,0.3859752340450244,0.0017883759547477113,0.12956018223692517,0.9483017830113326,79.55803057412678,59.4372635358896,116.53071115493101,47.660167468940955,36.59187857426269,16.819426014509748,-0.8204424133172703,-0.13602873353333433,0.3977719059744904,24.181348798453516,17.034878738740982,22.668776858563792,-84297017302.26265,-92578944456.33536,-6135503375.264267,36.386622411115916,32.98500022310597,48.37989392490708
428354,1909.1319954707203,445.1364914706792,572.2874334856426,0.9957308234697086,168.56304863453607,0.954232967723941,397995.26952714677,0.7489410055524188,495.7027007135637,0.010077845493551268,0.15862882080976565,0.4355669766774366,0.002259535386556173,0.33713383092222804,0.8171147414746379,104.29723582406001,99.07149967968385,132.510785645944,43.83713414752269,44.388559211193325,25.00342158079542,2.87206904909832,1.8041222572289248,0.8091749986970063,3.8197530152240997,21.135208058228272,17.51697374032024,-99585990617.3115,-1257138058.5424042,-46488352258.882095,34.387693277526104,68.92142679794738,60.39471625185347
128242,2024.500986468857,757.1465597462513,648.6344166186993,0.6806801491734951,96.33264019044232,0.846634124969149,29570.681446441136,0.5375628901266639,199.2406008757007,0.15934543575739107,0.6745343717613745,0.565616521024789,0.003891102495543368,0.0345714200219747,0.8109595046629401,54.70159494089026,93.14749130418667,51.59667357098415,41.983160309757935,17.191591961823843,19.497176467452373,-1.2090033846521735,-0.45681162720874724,-0.980460563911059,19.98435126904684,16.845047471049295,31.481601966519573,-29051002572.642426,-82184558541.42743,-6084828663.493576,69.43357600824086,23.006231389795353,56.238199018658605
314292,1782.9155304021338,527.4639953724666,555.7427273207255,0.3817646580359409,450.1657418764122,0.9831119915553772,16330.708197962116,0.6588612285349656,32.22433875783591,0.5805496225804125,0.11389332925889667,0.4276225442746824,0.0024517687212005667,0.6174445310973813,0.8563126799779913,157.13266038651074,151.7810378078546,52.32299369974473,29.68634002541996,36.302109016781756,22.555919540642407,1.9123166315013107,1.4131660935706263,1.6796589089809786,25.72355807847177,21.126566421749363,16.313422044985547,-87417890758.14468,-91126616485.30168,-36302860589.240776,38.02838103445734,28.95416475730448,28.287085792725637
298723,1303.2604426787154,524.630079084336,589.1690881288636,0.5664364844385854,224.2934024894226,0.8821185811068124,91721.37528470437,0.6340937675264088,406.57445397493547,0.6904101817813529,0.8721306449167602,0.4554636787902664,0.003698732615133867,0.41298899277097667,0.9737047361536191,76.25229609511052,66.00172156210618,143.37285195679087,27.689545405291465,43.66508100925313,30.98193974512865,1.2765520088161637,1.7203837451102784,-0.48403161163844044,12.603337750530036,11.016327823983287,26.485651019258285,-78842760648.98285,-18759962405.295914,-32276102088.244133,44.33338881609944,22.542112144165994,37.27768439837692
544121,2317.8433877662355,750.7569315115253,528.5299280834483,0.8646909640072202,234.65463905283315,0.8755519104074428,76034.44939386113,0.7382053794195049,159.28200790079217,0.07332586419073496,0.15282837355238357,0.2332246886180419,0.0025599429926720326,0.4845725264980905,0.7588249916924735,100.40000099605591,129.13387011644258,51.24408722855104,11.453666010790162,35.96319216437305,31.117187442376547,0.5676541323815172,-0.08242968537595274,-0.6450728059245694,7.9138620203910595,21.678996849082715,32.17331651360591,-52538319197.588875,-23840119427.4198,-82190402152.8517,50.0284917329336,33.95094547904267,69.07048748218442
75386,1273.8662585614154,805.3119078957188,642.3450564884904,0.8672439526088433,109.78608161265655,0.9500755127692062,440669.65877025464,0.681597078869719,236.7989790210018,0.871624177572134,0.39474840223044183,0.061264841921980305,0.00311144210461484,0.0532733566723372,0.9086434599896803,59.9558163573111,52.75310705446711,45.36852100350831,22.27460420685011,20.714677515474477,6.481968754826273,-0.06903229463487714,3.462671169750219,2.4253405242172548,23.294062175444385,15.482761206900197,21.474886927590028,-188534125.81550598,-75644356394.97256,-20634741087.022346,78.33630996750935,61.027710612799424,32.24488007107722
421805,1481.2940017046274,518.5394554251693,224.75747128691197,0.9220296839276209,172.6340047283877,0.899505015271908,201553.57957931788,0.5501113219104716,326.2317031644477,0.4720202701790449,0.30917545636382593,0.18323764091376832,0.004233419300823252,0.5573162176002441,0.8629379939435985,38.90673731616018,48.27437340514213,76.9548119215409,26.875773463923462,32.5629835633351,38.92899901128898,0.1331310573397282,0.6077141590733346,1.5851294839682273,21.359224783995256,10.51378291983786,1.957547438150459,-10452828976.950577,-28158900986.6372,-85000162310.7753,18.57001931327192,26.887280795080386,70.99073660043095
410222,2600.5683821582306,991.1259694808107,739.1227974332554,0.8791602227150578,505.0849171337265,0.8420833463804976,356189.3584961457,0.7741719939687577,494.6083740987233,0.6628515795333756,0.37902313398495246,0.37895875401504847,0.0021001119271346043,0.6361570915075438,0.8133591484972638,159.0861667803453,165.35290014767082,66.95830304762443,14.504173403340543,33.639737262008516,14.084472974764125,-0.3959307638401095,2.4508340905532733,1.0013398952085601,25.869414712758527,4.1107710926397205,31.584516347501758,-53911864775.334076,-91824475989.22572,-34717819911.66317,55.591960185797454,21.48422012791225,25.633607071521002
228424,2299.132647249362,1221.2717327800767,544.5175457186549,0.5056315429184471,673.8992792557531,0.9794269724473224,424260.06137995474,0.7656464296789594,256.73825430579114,0.6682911699422046,0.6510371635385296,0.18603329796500698,0.0022826966999163075,0.06544304121090636,0.7807302257287406,74.40674652460095,103.68941074931257,55.96194592173443,11.61123130316356,24.157480823612254,13.20443833000066,-1.0744029372693005,0.16165038146670074,0.5773569070472895,3.360196756067708,15.298070460133014,2.9005497080108604,-93778994891.96385,-70179033231.0567,-49165965307.050766,65.81650351792605,61.23737701850908,38.5430403085976
430341,1640.5610873478845,546.1577800473154,361.79987196587075,0.44610473545986784,55.62591186186596,0.8774152939392892,194890.94123565895,0.6728234019840876,460.8770546301173,0.5828866717350422,0.3292602802215021,0.5929701854142698,0.0013597806362426173,0.00386348510270945,0.8796680845905278,133.69238713667,154.89453836732662,134.77491028059364,34.94714584183041,25.22650303404502,21.23142876359089,1.2374160608212972,3.3027095835526237,0.7047136140962875,13.524539989979989,22.241785692250957,26.17625511403719,-82288577760.68265,-13609216741.699509,-33237683779.318344,64.8158271509625,57.3585464504327,55.22414945120889
